OrderID,OrderDate,CustomerID,CustomerName,City,Region,ProductID,ProductCategory,SubCategory,Quantity,UnitPrice,Discount,SalesAmount,Profit,PaymentMode,CustomerSegment,SalesRep
ORD-109703,2023-02-24,CUST-3761,Laura Harrison,Port Harcourt,South South,PROD-605,Clothing,Kids,9,9829.85,0.05,84045.22,13863.58,Cash,VIP,Jerry
ORD-109704,2024-03-14,CUST-8203,Thomas Newton,Port Harcourt,South South,PROD-980,Home,Kitchen,10,139564.86,0.0,1395648.6,178156.42,POS,New,Donald
ORD-109705,2023-09-06,CUST-1468,Roger Brennan,Abeokuta,South West,PROD-746,Beauty,Skincare,3,35689.46,0.18,87796.07,17677.71,Online,Regular,Robert
ORD-109706,2023-06-28,CUST-8696,Melissa Smith,Enugu,South East,PROD-603,Beauty,Makeup,8,105475.69,0.2,675044.42,135949.53,POS,Regular,Robert
ORD-109707,2023-08-27,CUST-4180,Jose Barnes,Enugu,South East,PROD-479,Clothing,Kids,8,68519.66,0.01,542675.71,104610.06,Online,New,Jeffrey
ORD-109708,2023-02-14,CUST-7174,Diana Cross,Kano,North West,PROD-136,Electronics,Laptops,6,133171.06,0.12,703143.2,102122.9,Online,Regular,Charles
ORD-109709,2023-08-12,CUST-7398,Erik Chase,Enugu,South East,PROD-868,Home,Furniture,2,136457.51,0.06,256540.12,38161.22,POS,New,Scott
ORD-109710,2024-06-08,CUST-3079,Sean Graham,Lagos,South West,PROD-746,Clothing,Men's Wear,4,61122.29,0.25,183366.87,9595.35,POS,VIP,Scott
ORD-109711,2023-06-29,CUST-4064,Tara Morgan DDS,Benin City,South South,PROD-457,Clothing,Women's Wear,1,100293.27,0.08,92269.81,21215.01,Online,VIP,Jerry
ORD-109712,2024-05-08,CUST-5481,John Mitchell,Enugu,South East,PROD-717,Electronics,Phones,4,112303.06,0.28,323432.81,53733.35,Cash,VIP,Christopher
ORD-109713,2023-10-03,CUST-9257,Lisa Flores,Lagos,South West,PROD-972,Beauty,Haircare,9,126363.17,0.13,989423.62,276068.96,Cash,VIP,Kevin
ORD-109714,2024-06-12,CUST-7862,Mark Ortiz,Enugu,South East,PROD-112,Beauty,Makeup,4,39260.34,0.09,142907.64,31409.65,Online,VIP,Jonathan
ORD-109715,2023-01-04,CUST-2920,Amy Brock,Abeokuta,South West,PROD-907,Electronics,Laptops,4,114729.2,0.22,357955.1,54053.16,POS,Regular,Rebecca
ORD-109716,2024-08-15,CUST-3973,Ian Stark,Ibadan,South West,PROD-543,Beauty,Makeup,2,22140.96,0.2,35425.54,6997.61,POS,Regular,Jeffrey
ORD-109717,2024-12-15,CUST-9547,Nancy Brooks,Port Harcourt,South South,PROD-158,Home,Kitchen,10,120050.15,0.04,1152481.44,339779.41,Online,Regular,Jonathan
ORD-109718,2023-11-13,CUST-9064,Charles Daniels,Kano,North West,PROD-334,Home,Decor,6,72821.47,0.13,380128.07,77358.48,POS,Regular,Jerry
ORD-109719,2023-08-10,CUST-2637,John Wilson,Abeokuta,South West,PROD-636,Electronics,Phones,1,98939.92,0.21,78162.54,8787.12,Online,VIP,Charles
ORD-109720,2024-05-07,CUST-2224,Terri Kim,Benin City,South South,PROD-161,Clothing,Kids,8,132271.38,0.08,973517.36,139398.66,Cash,New,Charles
ORD-109721,2024-10-24,CUST-1213,Kristen Potts,Kano,North West,PROD-729,Home,Kitchen,5,116578.7,0.1,524604.15,101677.67,Cash,VIP,Donald
ORD-109722,2024-03-03,CUST-3240,Shannon Coleman,Abeokuta,South West,PROD-194,Beauty,Makeup,8,97750.98,0.1,703807.06,174071.34,Cash,New,Andrew
ORD-109723,2023-04-17,CUST-6322,Tiffany Phelps,Abuja,North Central,PROD-254,Home,Decor,2,88908.14,0.05,168925.47,48731.75,Online,New,Kevin
ORD-109724,2024-01-18,CUST-5799,Christina Cooper,Abuja,North Central,PROD-844,Beauty,Haircare,4,110185.37,0.26,326148.7,41692.26,Online,VIP,Jerry
ORD-109725,2024-04-23,CUST-6185,Rebecca Garcia,Abeokuta,South West,PROD-261,Home,Kitchen,4,75394.17,0.14,259355.94,67903.14,Cash,Regular,Renee
ORD-109726,2023-04-29,CUST-5662,Kelly Rivers,Enugu,South East,PROD-201,Electronics,Phones,8,110515.46,0.17,733822.65,161754.7,Cash,VIP,Jeffrey
ORD-109727,2023-09-06,CUST-7132,Daniel Martinez,Kano,North West,PROD-141,Clothing,Men's Wear,1,72270.53,0.19,58539.13,3027.8,Online,New,Jerry
ORD-109728,2023-03-28,CUST-5256,Caroline Wu,Enugu,South East,PROD-367,Electronics,Accessories,3,134182.8,0.11,358268.08,94794.46,Cash,New,Jeffrey
ORD-109729,2024-10-19,CUST-4968,Kevin Berg,Enugu,South East,PROD-725,Electronics,Laptops,2,91575.1,0.3,128205.14,25577.22,Cash,VIP,Jonathan
ORD-109730,2024-01-28,CUST-6003,Kelly Baxter,Enugu,South East,PROD-342,Beauty,Skincare,2,63502.52,0.14,109224.33,10698.58,POS,Regular,Charles
ORD-109731,2024-06-07,CUST-1758,Lisa Davis,Ibadan,South West,PROD-761,Clothing,Kids,9,6037.52,0.14,46730.4,13413.31,Online,VIP,Robert
ORD-109732,2024-08-28,CUST-2707,Stephen Mcgee,Ibadan,South West,PROD-639,Beauty,Makeup,8,31163.63,0.06,234350.5,39553.04,Online,VIP,Jonathan
ORD-109733,2023-12-20,CUST-9629,Melissa Gray,Enugu,South East,PROD-166,Electronics,Laptops,2,77303.66,0.08,142238.73,42584.48,POS,Regular,Christopher
ORD-109734,2023-03-07,CUST-9977,Terry Thompson,Port Harcourt,South South,PROD-216,Clothing,Women's Wear,3,135084.87,0.21,320151.14,35989.86,Cash,VIP,Jerry
ORD-109735,2023-07-28,CUST-3533,Monica Brown,Abeokuta,South West,PROD-775,Beauty,Haircare,10,123918.99,0.22,966568.12,85913.43,POS,Regular,Jerry
ORD-109736,2024-11-28,CUST-4991,Christie Gonzalez,Ibadan,South West,PROD-929,Beauty,Makeup,3,73307.36,0.18,180336.11,20023.39,Online,VIP,Scott
ORD-109737,2024-03-17,CUST-6044,Justin Santos,Benin City,South South,PROD-232,Beauty,Skincare,8,138872.93,0.16,933226.09,176511.1,Online,VIP,Renee
ORD-109738,2023-03-31,CUST-6085,Jack Howard,Port Harcourt,South South,PROD-737,Electronics,Accessories,2,69350.19,0.19,112347.31,31392.74,Online,New,Rebecca
ORD-109739,2024-11-06,CUST-5115,Bailey Sutton,Ibadan,South West,PROD-860,Home,Decor,7,35991.01,0.03,244378.96,35412.3,Online,VIP,Robert
ORD-109740,2024-04-01,CUST-5517,Andrew Colon,Lagos,South West,PROD-762,Beauty,Skincare,5,92254.16,0.09,419756.43,90926.56,Cash,New,Robert
ORD-109741,2023-10-16,CUST-3278,Nathan Hahn,Ibadan,South West,PROD-348,Home,Furniture,3,63671.59,0.11,170003.15,26821.31,Online,Regular,Renee
ORD-109742,2024-04-08,CUST-6622,Michael Baldwin,Abeokuta,South West,PROD-547,Beauty,Haircare,1,114844.01,0.01,113695.57,10685.26,Cash,New,Rebecca
ORD-109743,2024-07-03,CUST-8460,Jacob Mckinney,Port Harcourt,South South,PROD-288,Beauty,Makeup,3,85504.79,0.1,230862.93,48004.47,POS,Regular,Donald
ORD-109744,2023-02-06,CUST-5014,Joseph Thompson,Abuja,North Central,PROD-604,Electronics,Laptops,7,60119.1,0.22,328250.29,38728.64,Cash,VIP,Donald
ORD-109745,2023-01-12,CUST-3684,Joseph Craig,Benin City,South South,PROD-159,Electronics,Phones,6,53784.99,0.28,232351.16,69510.08,Online,New,Renee
ORD-109746,2024-12-24,CUST-5639,Jennifer Morales,Enugu,South East,PROD-900,Clothing,Women's Wear,3,105817.88,0.1,285708.28,49898.35,POS,New,Kevin
ORD-109747,2024-05-16,CUST-8155,Martin Brandt,Lagos,South West,PROD-161,Home,Kitchen,2,112158.05,0.21,177209.72,49459.88,POS,New,Kimberly
ORD-109748,2024-03-25,CUST-5362,Nathan Watkins,Abeokuta,South West,PROD-520,Beauty,Skincare,7,75325.78,0.24,400733.15,107273.94,Online,VIP,Allison
ORD-109749,2024-08-06,CUST-1334,Rebecca Lee,Benin City,South South,PROD-229,Electronics,Laptops,4,96750.08,0.06,363780.3,35156.35,POS,VIP,Jerry
ORD-109750,2023-03-09,CUST-2730,Michelle Miller,Abeokuta,South West,PROD-469,Home,Kitchen,8,36245.53,0.11,258068.17,42754.96,Cash,Regular,Charles
ORD-109751,2023-06-30,CUST-2219,Michelle Robbins,Ibadan,South West,PROD-930,Electronics,Phones,5,41702.4,0.24,158469.12,18461.62,POS,Regular,Rebecca
ORD-109752,2024-10-04,CUST-8303,Angela Martin,Abuja,North Central,PROD-472,Clothing,Men's Wear,8,2830.65,0.27,16531.0,4601.62,Online,New,Jeffrey
ORD-109753,2023-08-06,CUST-1002,Heather Craig,Kano,North West,PROD-571,Clothing,Kids,7,138901.46,0.27,709786.46,131163.12,Online,Regular,Christopher
ORD-109754,2024-02-28,CUST-8606,Joshua Smith,Kano,North West,PROD-795,Home,Kitchen,9,80206.75,0.25,541395.56,154009.54,POS,VIP,Jeffrey
ORD-109755,2023-08-28,CUST-7217,Jesse Johnson,Port Harcourt,South South,PROD-890,Beauty,Makeup,10,112097.91,0.11,997671.4,114696.61,Cash,New,Andrew
ORD-109756,2024-01-15,CUST-2337,Manuel Lawrence,Abeokuta,South West,PROD-994,Clothing,Kids,8,26805.41,0.11,190854.52,57066.82,Online,Regular,Jerry
ORD-109757,2024-06-03,CUST-1289,Joseph Kim,Enugu,South East,PROD-830,Electronics,Accessories,4,139163.58,0.07,517688.52,96185.64,Online,New,Robert
ORD-109758,2024-03-30,CUST-7771,Desiree Green,Lagos,South West,PROD-915,Electronics,Accessories,7,53564.93,0.05,356206.78,35494.41,Online,Regular,Kimberly
ORD-109759,2023-07-01,CUST-3203,Lawrence Garcia,Kano,North West,PROD-771,Home,Decor,3,52044.6,0.1,140520.42,22899.9,Online,Regular,Kimberly
ORD-109760,2024-11-10,CUST-9015,Edward Thompson,Ibadan,South West,PROD-306,Clothing,Women's Wear,9,116417.21,0.08,963934.5,142537.62,Online,Regular,Robert
ORD-109761,2023-01-25,CUST-5400,Rachel Garrett,Abuja,North Central,PROD-539,Beauty,Makeup,6,2793.03,0.14,14412.03,1967.73,POS,New,Robert
ORD-109762,2024-04-20,CUST-5843,Stephen Martinez,Ibadan,South West,PROD-329,Clothing,Kids,6,92410.51,0.12,487927.49,46153.87,Online,Regular,Robert
ORD-109763,2024-11-02,CUST-2537,Norma Galvan,Benin City,South South,PROD-215,Electronics,Phones,10,63178.05,0.22,492788.79,51526.33,Online,VIP,Brian
ORD-109764,2024-08-10,CUST-5684,Bruce Hoffman,Ibadan,South West,PROD-634,Clothing,Kids,10,99184.58,0.09,902579.68,267235.23,Online,VIP,Charles
ORD-109765,2023-07-06,CUST-8712,Danielle Scott,Port Harcourt,South South,PROD-603,Electronics,Laptops,3,47119.25,0.04,135703.44,11974.97,Cash,New,Renee
ORD-109766,2024-03-20,CUST-3848,David Johnson,Kano,North West,PROD-648,Electronics,Accessories,3,47246.41,0.09,128982.7,29116.94,Online,Regular,Andrew
ORD-109767,2024-04-02,CUST-5447,Carl Houston,Kano,North West,PROD-399,Beauty,Haircare,6,37133.93,0.29,158190.54,43581.48,Online,New,Jerry
ORD-109768,2023-07-06,CUST-1984,Holly Martinez,Abuja,North Central,PROD-474,Home,Kitchen,5,107894.76,0.11,480131.68,100974.83,Online,New,Robert
ORD-109769,2023-07-06,CUST-2560,Nicholas Sanchez,Abeokuta,South West,PROD-859,Clothing,Men's Wear,5,123662.1,0.11,550296.34,29247.95,Online,VIP,Brian
ORD-109770,2024-10-09,CUST-6757,Tyler Butler,Lagos,South West,PROD-730,Electronics,Accessories,10,77816.73,0.23,599188.82,99741.41,Online,Regular,Christopher
ORD-109771,2024-04-28,CUST-6985,James Gordon,Enugu,South East,PROD-326,Home,Kitchen,8,122699.98,0.22,765647.88,168649.43,Cash,VIP,Donald
ORD-109772,2023-11-12,CUST-6105,Stacie Thomas,Port Harcourt,South South,PROD-711,Clothing,Women's Wear,10,43430.45,0.01,429961.46,43483.78,Cash,VIP,Brian
ORD-109773,2023-08-09,CUST-6348,Patricia Hughes,Lagos,South West,PROD-606,Clothing,Women's Wear,9,89541.39,0.12,709167.81,43526.52,Online,Regular,Donald
ORD-109774,2024-03-18,CUST-9026,Austin Blake,Kano,North West,PROD-522,Electronics,Accessories,7,37979.16,0.08,244585.79,54694.03,Online,Regular,Jerry
ORD-109775,2023-03-18,CUST-5723,Zachary Stevens,Kano,North West,PROD-844,Clothing,Men's Wear,9,68424.61,0.21,486498.98,98604.57,POS,Regular,Kimberly
ORD-109776,2023-12-10,CUST-1644,Richard Rowe,Kano,North West,PROD-793,Beauty,Haircare,5,35065.72,0.27,127989.88,30914.28,Online,VIP,Kevin
ORD-109777,2023-11-22,CUST-8344,Sarah Pollard,Benin City,South South,PROD-335,Home,Furniture,4,26392.06,0.11,93955.73,12161.04,Cash,New,Jeffrey
ORD-109778,2023-09-17,CUST-6907,Felicia Mack,Abuja,North Central,PROD-132,Beauty,Haircare,3,111242.82,0.12,293681.04,74405.61,POS,New,Rebecca
ORD-109779,2024-09-04,CUST-6963,David Raymond,Kano,North West,PROD-419,Electronics,Accessories,2,23239.98,0.23,35789.57,8359.41,Online,Regular,Rebecca
ORD-109780,2023-12-30,CUST-9944,Michael Davis,Abuja,North Central,PROD-982,Home,Decor,10,33964.32,0.05,322661.04,58222.76,Cash,VIP,Kimberly
ORD-109781,2024-02-15,CUST-7538,Eric Gates,Ibadan,South West,PROD-179,Beauty,Makeup,9,86454.53,0.09,708062.6,151990.88,Cash,New,Robert
ORD-109782,2024-07-26,CUST-1826,Julie Lambert,Port Harcourt,South South,PROD-404,Beauty,Makeup,4,55106.85,0.09,200588.93,29765.06,Cash,VIP,Scott
ORD-109783,2023-11-15,CUST-8910,Eric Sanchez,Abuja,North Central,PROD-109,Clothing,Kids,1,69579.2,0.06,65404.45,9782.57,Cash,New,Robert
ORD-109784,2023-01-06,CUST-9701,Ryan Avila,Enugu,South East,PROD-316,Clothing,Women's Wear,1,93325.43,0.1,83992.89,17798.32,POS,New,Scott
ORD-109785,2024-02-16,CUST-1787,Robert Walton,Benin City,South South,PROD-597,Beauty,Skincare,2,124250.27,0.15,211225.46,25223.33,Cash,New,Kevin
ORD-109786,2024-06-22,CUST-8276,Kenneth Moore,Enugu,South East,PROD-837,Electronics,Accessories,7,13641.76,0.23,73529.09,21343.16,Online,VIP,Charles
ORD-109787,2024-09-17,CUST-5236,Robin Richardson,Lagos,South West,PROD-578,Clothing,Women's Wear,3,62163.52,0.09,169706.41,14631.32,Online,Regular,Donald
ORD-109788,2023-12-20,CUST-6690,Vanessa Ortiz,Kano,North West,PROD-203,Clothing,Kids,4,7744.09,0.0,30976.36,8752.19,Cash,New,Kevin
ORD-109789,2023-05-31,CUST-2232,Victoria Banks,Lagos,South West,PROD-991,Clothing,Women's Wear,5,139143.23,0.03,674844.67,168588.3,POS,Regular,Charles
ORD-109790,2023-06-06,CUST-9628,Dominique Bell,Benin City,South South,PROD-127,Beauty,Skincare,7,131763.84,0.1,830112.19,177900.11,Cash,Regular,Jonathan
ORD-109791,2024-07-13,CUST-6006,Laura Douglas,Lagos,South West,PROD-230,Beauty,Skincare,9,116656.99,0.18,860928.59,61459.22,Online,New,Brian
ORD-109792,2023-02-06,CUST-3206,Carl Palmer,Port Harcourt,South South,PROD-854,Electronics,Laptops,8,118441.44,0.1,852778.37,194686.54,Online,New,Andrew
ORD-109793,2023-07-20,CUST-7169,Richard Patel,Ibadan,South West,PROD-651,Beauty,Skincare,3,38305.44,0.15,97678.87,23841.28,Online,Regular,Donald
ORD-109794,2023-06-02,CUST-1785,Justin Bell,Benin City,South South,PROD-742,Beauty,Skincare,10,14006.42,0.08,128859.06,24421.1,POS,New,Kevin
ORD-109795,2024-02-18,CUST-8982,Lisa Werner,Abuja,North Central,PROD-917,Electronics,Accessories,5,30377.21,0.1,136697.45,12482.42,Cash,New,Charles
ORD-109796,2023-02-14,CUST-8689,Julia Black,Port Harcourt,South South,PROD-306,Clothing,Men's Wear,10,34160.84,0.2,273286.72,64049.53,Cash,Regular,Scott
ORD-109797,2024-09-02,CUST-6310,Nicholas Shields,Abeokuta,South West,PROD-842,Beauty,Skincare,3,139278.14,0.07,388586.01,85552.15,Cash,Regular,Renee
ORD-109798,2024-04-19,CUST-1243,Christopher Johnson,Abeokuta,South West,PROD-659,Electronics,Phones,9,125885.38,0.06,1064990.31,300155.89,Cash,VIP,Jerry
ORD-109799,2023-08-05,CUST-7833,Bryan Porter,Kano,North West,PROD-503,Clothing,Women's Wear,3,97655.76,0.05,278318.92,25611.17,Online,VIP,Renee
ORD-109800,2024-12-12,CUST-1783,Jonathan Harrison,Abeokuta,South West,PROD-820,Electronics,Accessories,8,65801.58,0.01,521148.51,107916.23,POS,VIP,Donald
ORD-109801,2023-01-19,CUST-3755,Amy Edwards,Enugu,South East,PROD-843,Electronics,Accessories,1,96372.12,0.24,73242.81,19412.31,POS,Regular,Donald
ORD-109802,2024-11-26,CUST-5168,Ashley Roberts,Lagos,South West,PROD-708,Beauty,Makeup,10,38665.69,0.14,332524.93,90047.12,Cash,New,Charles
ORD-109803,2024-08-20,CUST-6615,Dana Barrett,Lagos,South West,PROD-518,Clothing,Women's Wear,6,108430.72,0.01,644078.48,124241.61,POS,New,Rebecca
ORD-109804,2024-11-06,CUST-8494,Joseph Velasquez,Lagos,South West,PROD-144,Beauty,Makeup,6,137946.57,0.16,695250.71,102301.09,POS,New,Brian
ORD-109805,2023-10-24,CUST-5159,Matthew Snow,Benin City,South South,PROD-840,Clothing,Women's Wear,8,4765.21,0.02,37359.25,8228.74,Online,VIP,Jeffrey
ORD-109806,2023-12-04,CUST-4786,Sara Morris,Ibadan,South West,PROD-305,Clothing,Men's Wear,7,52961.58,0.27,270633.67,63125.85,Cash,Regular,Jerry
ORD-109807,2023-04-27,CUST-5705,Emily Ray,Benin City,South South,PROD-161,Home,Furniture,4,109278.11,0.04,419627.94,76570.28,Online,New,Andrew
ORD-109808,2024-11-24,CUST-7702,Megan Frey,Enugu,South East,PROD-692,Electronics,Laptops,1,114164.27,0.18,93614.7,7599.33,Online,Regular,Rebecca
ORD-109809,2024-12-05,CUST-8347,Patricia Friedman,Kano,North West,PROD-722,Beauty,Skincare,10,12816.64,0.12,112786.43,6867.2,POS,Regular,Brian
ORD-109810,2023-10-29,CUST-3692,Lisa Gutierrez,Port Harcourt,South South,PROD-416,Electronics,Laptops,8,80561.18,0.2,515591.55,66473.96,Cash,VIP,Jonathan
ORD-109811,2023-01-26,CUST-4543,William Frank,Port Harcourt,South South,PROD-469,Home,Decor,1,7199.31,0.03,6983.33,1806.59,Cash,New,Andrew
ORD-109812,2024-12-18,CUST-7592,Mary Gross,Abeokuta,South West,PROD-126,Home,Decor,5,99711.66,0.26,368933.14,51004.52,Online,Regular,Brian
ORD-109813,2024-02-12,CUST-3915,Shawna Chang,Port Harcourt,South South,PROD-340,Clothing,Women's Wear,2,107015.9,0.23,164804.49,38588.68,Cash,New,Christopher
ORD-109814,2023-02-19,CUST-3346,Michael Torres,Benin City,South South,PROD-599,Beauty,Skincare,9,135733.44,0.02,1197168.94,231048.59,Cash,VIP,Rebecca
ORD-109815,2023-06-10,CUST-9785,Steve Tucker,Port Harcourt,South South,PROD-804,Electronics,Accessories,5,115480.17,0.02,565852.83,51401.59,POS,Regular,Donald
ORD-109816,2024-09-12,CUST-3453,Alicia Price,Abeokuta,South West,PROD-719,Home,Kitchen,6,111935.77,0.03,651466.18,43367.48,Cash,Regular,Kimberly
ORD-109817,2024-10-01,CUST-3637,Kevin Wilson,Lagos,South West,PROD-561,Home,Decor,7,71958.95,0.05,478527.02,51058.72,Cash,Regular,Scott
ORD-109818,2024-04-03,CUST-6819,Mr. Joshua Hansen,Abeokuta,South West,PROD-138,Clothing,Men's Wear,5,52980.17,0.26,196026.63,14407.45,Online,Regular,Andrew
ORD-109819,2024-09-01,CUST-6211,Dr. Glen Haynes,Benin City,South South,PROD-920,Home,Kitchen,7,77011.95,0.02,528301.98,156143.53,POS,VIP,Allison
ORD-109820,2023-05-22,CUST-1436,Meghan Johnson,Benin City,South South,PROD-697,Clothing,Men's Wear,8,45303.79,0.0,362430.32,91355.06,Cash,VIP,Charles
ORD-109821,2023-09-19,CUST-7524,Carmen Roberts,Port Harcourt,South South,PROD-995,Beauty,Makeup,8,64328.34,0.06,483749.12,38812.87,POS,Regular,Jerry
ORD-109822,2024-03-11,CUST-1236,Robert Schmitt,Enugu,South East,PROD-520,Beauty,Haircare,2,73399.36,0.22,114503.0,19919.22,POS,VIP,Renee
ORD-109823,2023-03-16,CUST-1887,Ryan Johnson,Kano,North West,PROD-596,Beauty,Skincare,2,70972.55,0.21,112136.63,7567.1,Online,VIP,Kimberly
ORD-109824,2024-02-29,CUST-5904,Ernest Bray,Benin City,South South,PROD-790,Beauty,Makeup,1,136010.25,0.04,130569.84,22007.78,POS,Regular,Robert
ORD-109825,2023-02-17,CUST-9631,Edward Wright,Enugu,South East,PROD-660,Home,Decor,1,78159.7,0.14,67217.34,8439.05,POS,Regular,Robert
ORD-109826,2024-07-20,CUST-9112,Theresa Ramirez,Kano,North West,PROD-586,Electronics,Laptops,2,100053.33,0.11,178094.93,39950.27,POS,Regular,Andrew
ORD-109827,2023-01-31,CUST-7964,Christopher Manning,Kano,North West,PROD-207,Beauty,Haircare,8,73624.84,0.08,541878.82,63633.84,Cash,New,Jerry
ORD-109828,2024-05-11,CUST-2802,Michael Duncan,Port Harcourt,South South,PROD-943,Beauty,Haircare,6,57515.34,0.08,317484.68,66329.08,Cash,VIP,Brian
ORD-109829,2023-05-19,CUST-3518,Kevin Sullivan,Abeokuta,South West,PROD-230,Beauty,Haircare,4,94099.61,0.11,334994.61,33800.35,POS,Regular,Jerry
ORD-109830,2023-04-04,CUST-2593,Daniel Vaughan,Kano,North West,PROD-604,Clothing,Kids,6,117943.27,0.18,580280.89,97068.31,Online,New,Charles
ORD-109831,2023-02-03,CUST-4831,Ian Craig,Benin City,South South,PROD-378,Beauty,Makeup,2,144560.45,0.05,274664.85,68136.12,Cash,Regular,Rebecca
ORD-109832,2024-09-20,CUST-1138,John Kennedy,Enugu,South East,PROD-255,Clothing,Kids,8,48653.12,0.26,288026.47,65177.24,POS,New,Brian
ORD-109833,2023-09-25,CUST-6560,Rickey Hoover,Kano,North West,PROD-261,Home,Kitchen,10,96832.12,0.06,910221.93,153871.62,Cash,Regular,Jeffrey
ORD-109834,2024-07-05,CUST-3701,Kelsey Nelson,Abeokuta,South West,PROD-962,Electronics,Phones,9,111520.58,0.01,993648.37,284696.34,Online,Regular,Jonathan
ORD-109835,2023-12-21,CUST-6084,Gary Pratt,Ibadan,South West,PROD-470,Beauty,Skincare,9,80141.61,0.13,627508.81,75011.02,Cash,New,Donald
ORD-109836,2024-11-13,CUST-8709,Mr. David Winters,Kano,North West,PROD-869,Beauty,Skincare,8,7970.95,0.27,46550.35,9998.73,POS,VIP,Jonathan
ORD-109837,2023-10-25,CUST-2859,Albert Castro,Ibadan,South West,PROD-629,Home,Decor,4,118095.06,0.12,415694.61,115725.1,POS,VIP,Scott
ORD-109838,2023-07-14,CUST-7901,Mark Boyer,Port Harcourt,South South,PROD-510,Home,Kitchen,1,41695.09,0.18,34189.97,2160.02,POS,New,Donald
ORD-109839,2023-11-11,CUST-3108,Todd Stein,Ibadan,South West,PROD-498,Home,Furniture,5,125737.52,0.27,458941.95,40749.77,Online,VIP,Christopher
ORD-109840,2023-01-23,CUST-2763,Stacy Gross,Enugu,South East,PROD-774,Home,Kitchen,2,40199.41,0.2,64319.06,18533.84,POS,VIP,Jeffrey
ORD-109841,2024-10-03,CUST-1198,Lorraine Kim,Kano,North West,PROD-992,Electronics,Laptops,6,116444.07,0.2,558931.54,91785.27,Cash,Regular,Charles
ORD-109842,2023-10-17,CUST-6655,Patrick Mullins,Ibadan,South West,PROD-524,Beauty,Skincare,4,85411.5,0.22,266483.88,54932.87,Cash,Regular,Jeffrey
ORD-109843,2024-08-08,CUST-3676,Michael Odom,Abeokuta,South West,PROD-835,Clothing,Women's Wear,10,35858.88,0.16,301214.59,56964.47,POS,VIP,Jeffrey
ORD-109844,2023-09-16,CUST-2951,Thomas Stone DDS,Kano,North West,PROD-135,Home,Decor,2,143930.28,0.2,230288.45,27129.44,Online,New,Allison
ORD-109845,2024-02-22,CUST-9204,Nathaniel Hernandez,Abuja,North Central,PROD-246,Clothing,Women's Wear,1,108865.09,0.03,105599.14,15167.07,Cash,New,Rebecca
ORD-109846,2023-12-14,CUST-7675,Teresa Barnes,Abuja,North Central,PROD-994,Beauty,Makeup,8,51275.45,0.2,328162.88,43862.21,Cash,New,Brian
ORD-109847,2024-12-20,CUST-6281,Laura Ferguson,Benin City,South South,PROD-722,Home,Furniture,3,94468.6,0.1,255065.22,32627.12,Cash,VIP,Kimberly
ORD-109848,2024-05-16,CUST-6210,Stephen Brown,Abeokuta,South West,PROD-979,Clothing,Kids,5,25598.84,0.08,117754.66,34440.18,Cash,Regular,Jeffrey
ORD-109849,2023-04-10,CUST-9000,Christopher Simpson,Port Harcourt,South South,PROD-865,Home,Kitchen,3,29642.54,0.09,80924.13,16871.86,Online,VIP,Kimberly
ORD-109850,2023-07-04,CUST-8149,Katie Lucas,Port Harcourt,South South,PROD-966,Home,Furniture,7,62656.73,0.02,429825.17,53267.28,Cash,VIP,Charles
ORD-109851,2024-03-18,CUST-6324,Dr. Cathy Herman DVM,Enugu,South East,PROD-141,Clothing,Women's Wear,5,132580.36,0.07,616498.67,74249.81,Cash,VIP,Renee
ORD-109852,2023-10-08,CUST-1705,Leah Scott,Lagos,South West,PROD-598,Home,Decor,10,129887.02,0.06,1220937.99,342620.58,Cash,VIP,Charles
ORD-109853,2024-12-17,CUST-6242,Alan Wright,Port Harcourt,South South,PROD-426,Home,Decor,8,62404.58,0.0,499236.64,100590.22,POS,Regular,Charles
ORD-109854,2023-10-18,CUST-3205,Jordan Cox,Abuja,North Central,PROD-269,Clothing,Men's Wear,3,19962.1,0.05,56891.98,12249.52,Cash,New,Robert
ORD-109855,2023-11-30,CUST-8995,Cassandra Ferguson,Benin City,South South,PROD-777,Beauty,Haircare,8,42155.1,0.09,306889.13,51429.13,Online,Regular,Kimberly
ORD-109856,2024-01-15,CUST-7026,Megan Hood,Port Harcourt,South South,PROD-486,Clothing,Men's Wear,10,47379.65,0.18,388513.13,77293.06,Cash,Regular,Jeffrey
ORD-109857,2023-02-01,CUST-2032,Nicole Austin,Benin City,South South,PROD-486,Beauty,Makeup,4,99434.41,0.29,282393.72,39165.75,POS,Regular,Jerry
ORD-109858,2024-04-11,CUST-8435,Brittany Trevino,Ibadan,South West,PROD-217,Home,Furniture,5,148057.12,0.25,555214.2,161261.97,Cash,New,Andrew
ORD-109859,2024-04-28,CUST-5637,Christopher Williams,Port Harcourt,South South,PROD-676,Home,Furniture,9,47371.82,0.29,302705.93,81083.57,POS,New,Robert
ORD-109860,2023-03-22,CUST-7178,Regina Brown,Port Harcourt,South South,PROD-560,Home,Decor,1,114161.44,0.19,92470.77,25336.0,POS,VIP,Donald
ORD-109861,2024-07-23,CUST-9070,Dana Griffin,Lagos,South West,PROD-371,Home,Kitchen,8,130269.94,0.11,927521.97,90234.73,Cash,VIP,Brian
ORD-109862,2023-03-22,CUST-7317,Kimberly Gordon,Ibadan,South West,PROD-737,Electronics,Accessories,2,98828.35,0.24,150219.09,42441.39,Online,VIP,Jerry
